DATABASE KODE SKU,,3,4,5,6,7,8,9,10,11
,,,,,,,,,,
Kode Variant(*),Kode(*),Japit Fashion,Nama Barang,Nama Variant(*),Ukuran(*),Tier,Gender,Seri,Series,Version
L2SMV414Z42,L2SMV414,Fashion,"LADIES SUMMER 14, UBUD GREEN","LADIES SUMMER 14, 41/42, UBUD GREEN",41/42,,LADIES,SUMMERV4,SUMMERV4,V4
L2SMV416Z36,L2SMV416,Fashion,"LADIES SUMMER 16, BEACH SAND","LADIES SUMMER 16, 35/36, BEACH SAND",35/36,,LADIES,SUMMERV4,SUMMERV4,V4
L2SMV416Z38,L2SMV416,Fashion,"LADIES SUMMER 16, BEACH SAND","LADIES SUMMER 16, 37/38, BEACH SAND",37/38,,LADIES,SUMMERV4,SUMMERV4,V4
L2SMV416Z40,L2SMV416,Fashion,"LADIES SUMMER 16, BEACH SAND","LADIES SUMMER 16, 39/40, BEACH SAND",39/40,,LADIES,SUMMERV4,SUMMERV4,V4
L2SMV416Z42,L2SMV416,Fashion,"LADIES SUMMER 16, BEACH SAND","LADIES SUMMER 16, 41/42, BEACH SAND",41/42,,LADIES,SUMMERV4,SUMMERV4,V4
M2SMV413Z40,M2SMV413,Fashion,"MEN SUMMER 13, MONKEY FOREST BLACK","MEN SUMMER 13, 39/40, MONKEY FOREST BLACK",39/40,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV413Z42,M2SMV413,Fashion,"MEN SUMMER 13, MONKEY FOREST BLACK","MEN SUMMER 13, 41/42, MONKEY FOREST BLACK",41/42,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV413Z44,M2SMV413,Fashion,"MEN SUMMER 13, MONKEY FOREST BLACK","MEN SUMMER 13, 43/44, MONKEY FOREST BLACK",43/44,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV413Z46,M2SMV413,Fashion,"MEN SUMMER 13, MONKEY FOREST BLACK","MEN SUMMER 13, 45/46, MONKEY FOREST BLACK",45/46,,MEN,SUMMERV4,SUMMERV4,V4
L2SMV415Z36,L2SMV415,Fashion,"LADIES SUMMER 15, KAMBOJA OLIVE","LADIES SUMMER 15, 35/36, KAMBOJA OLIVE",35/36,,LADIES,SUMMERV4,SUMMERV4,V4
L2SMV415Z38,L2SMV415,Fashion,"LADIES SUMMER 15, KAMBOJA OLIVE","LADIES SUMMER 15, 37/38, KAMBOJA OLIVE",37/38,,LADIES,SUMMERV4,SUMMERV4,V4
L2SMV415Z40,L2SMV415,Fashion,"LADIES SUMMER 15, KAMBOJA OLIVE","LADIES SUMMER 15, 39/40, KAMBOJA OLIVE",39/40,,LADIES,SUMMERV4,SUMMERV4,V4
L2SMV415Z42,L2SMV415,Fashion,"LADIES SUMMER 15, KAMBOJA OLIVE","LADIES SUMMER 15, 41/42, KAMBOJA OLIVE",41/42,,LADIES,SUMMERV4,SUMMERV4,V4
L1CMV209Z36,L1CMV209,Jepit,"LADIES CLASSIC METALIC 9, PURPLE","LADIES CLASSIC METALIC 9, 36, PURPLE",36,,LADIES,CLASSICV2,CLASSIC,V2
L1CMV209Z37,L1CMV209,Jepit,"LADIES CLASSIC METALIC 9, PURPLE","LADIES CLASSIC METALIC 9, 37, PURPLE",37,,LADIES,CLASSICV2,CLASSIC,V2
L1CMV209Z38,L1CMV209,Jepit,"LADIES CLASSIC METALIC 9, PURPLE","LADIES CLASSIC METALIC 9, 38, PURPLE",38,,LADIES,CLASSICV2,CLASSIC,V2
L1CMV209Z39,L1CMV209,Jepit,"LADIES CLASSIC METALIC 9, PURPLE","LADIES CLASSIC METALIC 9, 39, PURPLE",39,,LADIES,CLASSICV2,CLASSIC,V2
L1CMV209Z40,L1CMV209,Jepit,"LADIES CLASSIC METALIC 9, PURPLE","LADIES CLASSIC METALIC 9, 40, PURPLE",40,,LADIES,CLASSICV2,CLASSIC,V2
L1CMV209Z41,L1CMV209,Jepit,"LADIES CLASSIC METALIC 9, PURPLE","LADIES CLASSIC METALIC 9, 41, PURPLE",41,,LADIES,CLASSICV2,CLASSIC,V2
M2SMV416Z40,M2SMV416,Fashion,"MEN SUMMER 16, MOUNTAIN GREEN","MEN SUMMER 16, 39/40, MOUNTAIN GREEN",39/40,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV416Z42,M2SMV416,Fashion,"MEN SUMMER 16, MOUNTAIN GREEN","MEN SUMMER 16, 41/42, MOUNTAIN GREEN",41/42,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV416Z44,M2SMV416,Fashion,"MEN SUMMER 16, MOUNTAIN GREEN","MEN SUMMER 16, 43/44, MOUNTAIN GREEN",43/44,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV416Z46,M2SMV416,Fashion,"MEN SUMMER 16, MOUNTAIN GREEN","MEN SUMMER 16, 45/46, MOUNTAIN GREEN",45/46,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV414Z40,M2SMV414,Fashion,"MEN SUMMER 14, DIVING BLUE","MEN SUMMER 14, 39/40, DIVING BLUE",39/40,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV414Z42,M2SMV414,Fashion,"MEN SUMMER 14, DIVING BLUE","MEN SUMMER 14, 41/42, DIVING BLUE",41/42,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV414Z44,M2SMV414,Fashion,"MEN SUMMER 14, DIVING BLUE","MEN SUMMER 14, 43/44, DIVING BLUE",43/44,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV414Z46,M2SMV414,Fashion,"MEN SUMMER 14, DIVING BLUE","MEN SUMMER 14, 45/46, DIVING BLUE",45/46,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV415Z40,M2SMV415,Fashion,"MEN SUMMER 15, SURF BROWN","MEN SUMMER 15, 39/40, SURF BROWN",39/40,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV415Z42,M2SMV415,Fashion,"MEN SUMMER 15, SURF BROWN","MEN SUMMER 15, 41/42, SURF BROWN",41/42,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV415Z44,M2SMV415,Fashion,"MEN SUMMER 15, SURF BROWN","MEN SUMMER 15, 43/44, SURF BROWN",43/44,,MEN,SUMMERV4,SUMMERV4,V4
M2SMV415Z46,M2SMV415,Fashion,"MEN SUMMER 15, SURF BROWN","MEN SUMMER 15, 45/46, SURF BROWN",45/46,,MEN,SUMMERV4,SUMMERV4,V4
M1AMV103Z40,M1AMV103,Fashion,"MEN AIRMOVE 3, DEEP GREEN","MEN AIRMOVE 3, 39/40, DEEP GREEN",39/40,,MEN,AIRMOVE,AIRMOVE,V1
M1AMV103Z42,M1AMV103,Fashion,"MEN AIRMOVE 3, DEEP GREEN","MEN AIRMOVE 3, 41/42, DEEP GREEN",41/42,,MEN,AIRMOVE,AIRMOVE,V1
M1AMV103Z44,M1AMV103,Fashion,"MEN AIRMOVE 3, DEEP GREEN","MEN AIRMOVE 3, 43/44, DEEP GREEN",43/44,,MEN,AIRMOVE,AIRMOVE,V1
L1CMV208Z36,L1CMV208,Jepit,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE","LADIES CLASSIC METALIC 8, 36, MOCCHA MOUSE",36,,LADIES,CLASSICV2,CLASSIC,V2
L1CMV208Z37,L1CMV208,Jepit,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE","LADIES CLASSIC METALIC 8, 37, MOCCHA MOUSE",37,,LADIES,CLASSICV2,CLASSIC,V2
L1CMV208Z38,L1CMV208,Jepit,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE","LADIES CLASSIC METALIC 8, 38, MOCCHA MOUSE",38,,LADIES,CLASSICV2,CLASSIC,V2
L1CMV208Z39,L1CMV208,Jepit,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE","LADIES CLASSIC METALIC 8, 39, MOCCHA MOUSE",39,,LADIES,CLASSICV2,CLASSIC,V2
L1CMV208Z40,L1CMV208,Jepit,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE","LADIES CLASSIC METALIC 8, 40, MOCCHA MOUSE",40,,LADIES,CLASSICV2,CLASSIC,V2
L1CMV208Z41,L1CMV208,Jepit,"LADIES CLASSIC METALIC 8, MOCCHA MOUSE","LADIES CLASSIC METALIC 8, 41, MOCCHA MOUSE",41,,LADIES,CLASSICV2,CLASSIC,V2
M1AMV101Z40,M1AMV101,Fashion,"MEN AIRMOVE 1, BLACK","MEN AIRMOVE 1, 39/40, BLACK",39/40,,MEN,AIRMOVE,AIRMOVE,V1
M1AMV101Z42,M1AMV101,Fashion,"MEN AIRMOVE 1, BLACK","MEN AIRMOVE 1, 41/42, BLACK",41/42,,MEN,AIRMOVE,AIRMOVE,V1
M1AMV101Z44,M1AMV101,Fashion,"MEN AIRMOVE 1, BLACK","MEN AIRMOVE 1, 43/44, BLACK",43/44,,MEN,AIRMOVE,AIRMOVE,V1
M1AMV102Z40,M1AMV102,Fashion,"MEN AIRMOVE 2, INDIGO TAN","MEN AIRMOVE 2, 39/40, INDIGO TAN",39/40,,MEN,AIRMOVE,AIRMOVE,V1
M1AMV102Z42,M1AMV102,Fashion,"MEN AIRMOVE 2, INDIGO TAN","MEN AIRMOVE 2, 41/42, INDIGO TAN",41/42,,MEN,AIRMOVE,AIRMOVE,V1
M1AMV102Z44,M1AMV102,Fashion,"MEN AIRMOVE 2, INDIGO TAN","MEN AIRMOVE 2, 43/44, INDIGO TAN",43/44,,MEN,AIRMOVE,AIRMOVE,V1
MN1LCV101Z40,MN1LCV101,Fashion,"MEN LUCA 1, BLACK","MEN LUCA 1, 40, BLACK",40,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV101Z41,MN1LCV101,Fashion,"MEN LUCA 1, BLACK","MEN LUCA 1, 41, BLACK",41,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV101Z42,MN1LCV101,Fashion,"MEN LUCA 1, BLACK","MEN LUCA 1, 42, BLACK",42,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV101Z43,MN1LCV101,Fashion,"MEN LUCA 1, BLACK","MEN LUCA 1, 43, BLACK",43,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV101Z44,MN1LCV101,Fashion,"MEN LUCA 1, BLACK","MEN LUCA 1, 44, BLACK",44,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV102Z40,MN1LCV102,Fashion,"MEN LUCA 2, BROWN","MEN LUCA 2, 40, BROWN",40,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV102Z41,MN1LCV102,Fashion,"MEN LUCA 2, BROWN","MEN LUCA 2, 41, BROWN",41,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV102Z42,MN1LCV102,Fashion,"MEN LUCA 2, BROWN","MEN LUCA 2, 42, BROWN",42,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV102Z43,MN1LCV102,Fashion,"MEN LUCA 2, BROWN","MEN LUCA 2, 43, BROWN",43,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV102Z44,MN1LCV102,Fashion,"MEN LUCA 2, BROWN","MEN LUCA 2, 44, BROWN",44,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV103Z40,MN1LCV103,Fashion,"MEN LUCA 3, GREEN","MEN LUCA 3, 40, GREEN",40,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV103Z41,MN1LCV103,Fashion,"MEN LUCA 3, GREEN","MEN LUCA 3, 41, GREEN",41,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV103Z42,MN1LCV103,Fashion,"MEN LUCA 3, GREEN","MEN LUCA 3, 42, GREEN",42,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV103Z43,MN1LCV103,Fashion,"MEN LUCA 3, GREEN","MEN LUCA 3, 43, GREEN",43,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV103Z44,MN1LCV103,Fashion,"MEN LUCA 3, GREEN","MEN LUCA 3, 44, GREEN",44,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV104Z40,MN1LCV104,Fashion,"MEN LUCA 4, NAVY","MEN LUCA 4, 40, NAVY",40,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV104Z41,MN1LCV104,Fashion,"MEN LUCA 4, NAVY","MEN LUCA 4, 41, NAVY",41,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV104Z42,MN1LCV104,Fashion,"MEN LUCA 4, NAVY","MEN LUCA 4, 42, NAVY",42,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV104Z43,MN1LCV104,Fashion,"MEN LUCA 4, NAVY","MEN LUCA 4, 43, NAVY",43,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV104Z44,MN1LCV104,Fashion,"MEN LUCA 4, NAVY","MEN LUCA 4, 44, NAVY",44,,MEN,LUCA NEW,LUCA NEW,V1
MN1LCV205Z40,MN1LCV205,Fashion,"MEN LUCA 5, MIDNIGHT BLUE","MEN LUCA 5, 40, MIDNIGHT BLUE",40,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV205Z41,MN1LCV205,Fashion,"MEN LUCA 5, MIDNIGHT BLUE","MEN LUCA 5, 41, MIDNIGHT BLUE",41,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV205Z42,MN1LCV205,Fashion,"MEN LUCA 5, MIDNIGHT BLUE","MEN LUCA 5, 42, MIDNIGHT BLUE",42,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV205Z43,MN1LCV205,Fashion,"MEN LUCA 5, MIDNIGHT BLUE","MEN LUCA 5, 43, MIDNIGHT BLUE",43,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV205Z44,MN1LCV205,Fashion,"MEN LUCA 5, MIDNIGHT BLUE","MEN LUCA 5, 44, MIDNIGHT BLUE",44,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV206Z40,MN1LCV206,Fashion,"MEN LUCA 6, OLIVE","MEN LUCA 6, 40, OLIVE",40,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV206Z41,MN1LCV206,Fashion,"MEN LUCA 6, OLIVE","MEN LUCA 6, 41, OLIVE",41,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV206Z42,MN1LCV206,Fashion,"MEN LUCA 6, OLIVE","MEN LUCA 6, 42, OLIVE",42,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV206Z43,MN1LCV206,Fashion,"MEN LUCA 6, OLIVE","MEN LUCA 6, 43, OLIVE",43,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV206Z44,MN1LCV206,Fashion,"MEN LUCA 6, OLIVE","MEN LUCA 6, 44, OLIVE",44,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV207Z40,MN1LCV207,Fashion,"MEN LUCA 7, BEIGE","MEN LUCA 7, 40, BEIGE",40,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV207Z41,MN1LCV207,Fashion,"MEN LUCA 7, BEIGE","MEN LUCA 7, 41, BEIGE",41,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV207Z42,MN1LCV207,Fashion,"MEN LUCA 7, BEIGE","MEN LUCA 7, 42, BEIGE",42,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV207Z43,MN1LCV207,Fashion,"MEN LUCA 7, BEIGE","MEN LUCA 7, 43, BEIGE",43,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV207Z44,MN1LCV207,Fashion,"MEN LUCA 7, BEIGE","MEN LUCA 7, 44, BEIGE",44,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV208Z40,MN1LCV208,Fashion,"MEN LUCA 8, ALL BLACK","MEN LUCA 8, 40, ALL BLACK",40,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV208Z41,MN1LCV208,Fashion,"MEN LUCA 8, ALL BLACK","MEN LUCA 8, 41, ALL BLACK",41,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV208Z42,MN1LCV208,Fashion,"MEN LUCA 8, ALL BLACK","MEN LUCA 8, 42, ALL BLACK",42,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV208Z43,MN1LCV208,Fashion,"MEN LUCA 8, ALL BLACK","MEN LUCA 8, 43, ALL BLACK",43,,MEN,LUCA NEW,LUCA NEW,V2
MN1LCV208Z44,MN1LCV208,Fashion,"MEN LUCA 8, ALL BLACK","MEN LUCA 8, 44, ALL BLACK",44,,MEN,LUCA NEW,LUCA NEW,V2
LN1LNV101Z36,LN1LNV101,Fashion,"LADIES LUNA 1, BLACK","LADIES LUNA 1, 36, BLACK",36,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV101Z37,LN1LNV101,Fashion,"LADIES LUNA 1, BLACK","LADIES LUNA 1, 37, BLACK",37,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV101Z38,LN1LNV101,Fashion,"LADIES LUNA 1, BLACK","LADIES LUNA 1, 38, BLACK",38,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV101Z39,LN1LNV101,Fashion,"LADIES LUNA 1, BLACK","LADIES LUNA 1, 39, BLACK",39,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV101Z40,LN1LNV101,Fashion,"LADIES LUNA 1, BLACK","LADIES LUNA 1, 40, BLACK",40,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV102Z36,LN1LNV102,Fashion,"LADIES LUNA 2, MOCHA","LADIES LUNA 2, 36, MOCHA",36,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV102Z37,LN1LNV102,Fashion,"LADIES LUNA 2, MOCHA","LADIES LUNA 2, 37, MOCHA",37,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV102Z38,LN1LNV102,Fashion,"LADIES LUNA 2, MOCHA","LADIES LUNA 2, 38, MOCHA",38,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV102Z39,LN1LNV102,Fashion,"LADIES LUNA 2, MOCHA","LADIES LUNA 2, 39, MOCHA",39,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV102Z40,LN1LNV102,Fashion,"LADIES LUNA 2, MOCHA","LADIES LUNA 2, 40, MOCHA",40,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV103Z36,LN1LNV103,Fashion,"LADIES LUNA 3, WHITE","LADIES LUNA 3, 36, WHITE",36,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV103Z37,LN1LNV103,Fashion,"LADIES LUNA 3, WHITE","LADIES LUNA 3, 37, WHITE",37,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV103Z38,LN1LNV103,Fashion,"LADIES LUNA 3, WHITE","LADIES LUNA 3, 38, WHITE",38,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV103Z39,LN1LNV103,Fashion,"LADIES LUNA 3, WHITE","LADIES LUNA 3, 39, WHITE",39,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV103Z40,LN1LNV103,Fashion,"LADIES LUNA 3, WHITE","LADIES LUNA 3, 40, WHITE",40,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV104Z36,LN1LNV104,Fashion,"LADIES LUNA 4, NAVY","LADIES LUNA 4, 36, NAVY",36,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV104Z37,LN1LNV104,Fashion,"LADIES LUNA 4, NAVY","LADIES LUNA 4, 37, NAVY",37,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV104Z38,LN1LNV104,Fashion,"LADIES LUNA 4, NAVY","LADIES LUNA 4, 38, NAVY",38,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV104Z39,LN1LNV104,Fashion,"LADIES LUNA 4, NAVY","LADIES LUNA 4, 39, NAVY",39,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV104Z40,LN1LNV104,Fashion,"LADIES LUNA 4, NAVY","LADIES LUNA 4, 40, NAVY",40,,LADIES,LUNA NEW,LUNA NEW,V1
LN1LNV205Z36,LN1LNV205,Fashion,"LADIES LUNA 5, COFFEE","LADIES LUNA 5, 36, COFFEE",36,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV205Z37,LN1LNV205,Fashion,"LADIES LUNA 5, COFFEE","LADIES LUNA 5, 37, COFFEE",37,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV205Z38,LN1LNV205,Fashion,"LADIES LUNA 5, COFFEE","LADIES LUNA 5, 38, COFFEE",38,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV205Z39,LN1LNV205,Fashion,"LADIES LUNA 5, COFFEE","LADIES LUNA 5, 39, COFFEE",39,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV205Z40,LN1LNV205,Fashion,"LADIES LUNA 5, COFFEE","LADIES LUNA 5, 40, COFFEE",40,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV206Z36,LN1LNV206,Fashion,"LADIES LUNA 6, OLIVE","LADIES LUNA 6, 36, OLIVE",36,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV206Z37,LN1LNV206,Fashion,"LADIES LUNA 6, OLIVE","LADIES LUNA 6, 37, OLIVE",37,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV206Z38,LN1LNV206,Fashion,"LADIES LUNA 6, OLIVE","LADIES LUNA 6, 38, OLIVE",38,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV206Z39,LN1LNV206,Fashion,"LADIES LUNA 6, OLIVE","LADIES LUNA 6, 39, OLIVE",39,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV206Z40,LN1LNV206,Fashion,"LADIES LUNA 6, OLIVE","LADIES LUNA 6, 40, OLIVE",40,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV207Z36,LN1LNV207,Fashion,"LADIES LUNA 7, BEIGE","LADIES LUNA 7, 36, BEIGE",36,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV207Z37,LN1LNV207,Fashion,"LADIES LUNA 7, BEIGE","LADIES LUNA 7, 37, BEIGE",37,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV207Z38,LN1LNV207,Fashion,"LADIES LUNA 7, BEIGE","LADIES LUNA 7, 38, BEIGE",38,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV207Z39,LN1LNV207,Fashion,"LADIES LUNA 7, BEIGE","LADIES LUNA 7, 39, BEIGE",39,,LADIES,LUNA NEW,LUNA NEW,V2
LN1LNV207Z40,LN1LNV207,Fashion,"LADIES LUNA 7, BEIGE","LADIES LUNA 7, 40, BEIGE",40,,LADIES,LUNA NEW,LUNA NEW,V2
M1ZR04Z40,M1ZR04,Fashion,"MEN ZORRO 4, ALL BLACK","MEN ZORRO 4, 40, ALL BLACK",40,,MEN,ZORRO,ZORRO,V2
M1ZR04Z41,M1ZR04,Fashion,"MEN ZORRO 4, ALL BLACK","MEN ZORRO 4, 41, ALL BLACK",41,,MEN,ZORRO,ZORRO,V2
M1ZR04Z42,M1ZR04,Fashion,"MEN ZORRO 4, ALL BLACK","MEN ZORRO 4, 42, ALL BLACK",42,,MEN,ZORRO,ZORRO,V2
M1ZR04Z43,M1ZR04,Fashion,"MEN ZORRO 4, ALL BLACK","MEN ZORRO 4, 43, ALL BLACK",43,,MEN,ZORRO,ZORRO,V2
M1ZR04Z44,M1ZR04,Fashion,"MEN ZORRO 4, ALL BLACK","MEN ZORRO 4, 44, ALL BLACK",44,,MEN,ZORRO,ZORRO,V2
M1ZR06Z40,M1ZR06,Fashion,"MEN ZORRO 6, BLACK STROM","MEN ZORRO 6, 40, BLACK STROM",40,,MEN,ZORRO,ZORRO,V2
M1ZR06Z41,M1ZR06,Fashion,"MEN ZORRO 6, BLACK STROM","MEN ZORRO 6, 41, BLACK STROM",41,,MEN,ZORRO,ZORRO,V2
M1ZR06Z42,M1ZR06,Fashion,"MEN ZORRO 6, BLACK STROM","MEN ZORRO 6, 42, BLACK STROM",42,,MEN,ZORRO,ZORRO,V2
M1ZR06Z43,M1ZR06,Fashion,"MEN ZORRO 6, BLACK STROM","MEN ZORRO 6, 43, BLACK STROM",43,,MEN,ZORRO,ZORRO,V2
M1ZR06Z44,M1ZR06,Fashion,"MEN ZORRO 6, BLACK STROM","MEN ZORRO 6, 44, BLACK STROM",44,,MEN,ZORRO,ZORRO,V2
L1SH01Z36,L1SH01,Fashion,"LADIES STITCH 1, NAVY","LADIES STITCH 1, 36, NAVY",36,,LADIES,STITCH,STITCH,V2
L1SH01Z37,L1SH01,Fashion,"LADIES STITCH 1, NAVY","LADIES STITCH 1, 37, NAVY",37,,LADIES,STITCH,STITCH,V2
L1SH01Z38,L1SH01,Fashion,"LADIES STITCH 1, NAVY","LADIES STITCH 1, 38, NAVY",38,,LADIES,STITCH,STITCH,V2
L1SH01Z39,L1SH01,Fashion,"LADIES STITCH 1, NAVY","LADIES STITCH 1, 39, NAVY",39,,LADIES,STITCH,STITCH,V2
L1SH01Z40,L1SH01,Fashion,"LADIES STITCH 1, NAVY","LADIES STITCH 1, 40, NAVY",40,,LADIES,STITCH,STITCH,V2
L1SH02Z36,L1SH02,Fashion,"LADIES STITCH 2, PINK","LADIES STITCH 2, 36, PINK",36,,LADIES,STITCH,STITCH,V2
L1SH02Z37,L1SH02,Fashion,"LADIES STITCH 2, PINK","LADIES STITCH 2, 37, PINK",37,,LADIES,STITCH,STITCH,V2
L1SH02Z38,L1SH02,Fashion,"LADIES STITCH 2, PINK","LADIES STITCH 2, 38, PINK",38,,LADIES,STITCH,STITCH,V2
L1SH02Z39,L1SH02,Fashion,"LADIES STITCH 2, PINK","LADIES STITCH 2, 39, PINK",39,,LADIES,STITCH,STITCH,V2
L1SH02Z40,L1SH02,Fashion,"LADIES STITCH 2, PINK","LADIES STITCH 2, 40, PINK",40,,LADIES,STITCH,STITCH,V2
L1SPV208Z36,L1SPV208,Fashion,"LADIES SLIDE PUFFY 8, BRONZE","LADIES SLIDE PUFFY 8, 36, BRONZE",36,,LADIES,PUFFYV2,PUFFYV2,V2
L1SPV208Z37,L1SPV208,Fashion,"LADIES SLIDE PUFFY 8, BRONZE","LADIES SLIDE PUFFY 8, 37, BRONZE",37,,LADIES,PUFFYV2,PUFFYV2,V2
L1SPV208Z38,L1SPV208,Fashion,"LADIES SLIDE PUFFY 8, BRONZE","LADIES SLIDE PUFFY 8, 38, BRONZE",38,,LADIES,PUFFYV2,PUFFYV2,V2
L1SPV208Z39,L1SPV208,Fashion,"LADIES SLIDE PUFFY 8, BRONZE","LADIES SLIDE PUFFY 8, 39, BRONZE",39,,LADIES,PUFFYV2,PUFFYV2,V2
L1SPV208Z40,L1SPV208,Fashion,"LADIES SLIDE PUFFY 8, BRONZE","LADIES SLIDE PUFFY 8, 40, BRONZE",40,,LADIES,PUFFYV2,PUFFYV2,V2
Z2PH02Z22,Z2PH02,Fashion,"BABY POOH 2, SOFT PINK","BABY POOH 2, 21/22, SOFT PINK",21/22,,BABY,POOH,POOH,V2
Z2PH02Z24,Z2PH02,Fashion,"BABY POOH 2, SOFT PINK","BABY POOH 2, 23/24, SOFT PINK",23/24,,BABY,POOH,POOH,V2
Z2PH02Z26,Z2PH02,Fashion,"BABY POOH 2, SOFT PINK","BABY POOH 2, 25/26, SOFT PINK",25/26,,BABY,POOH,POOH,V2
Z2PH03Z22,Z2PH03,Fashion,"BABY POOH 3, ORANGE BEIGE","BABY POOH 3, 21/22, ORANGE BEIGE",21/22,,BABY,POOH,POOH,V2
Z2PH03Z24,Z2PH03,Fashion,"BABY POOH 3, ORANGE BEIGE","BABY POOH 3, 23/24, ORANGE BEIGE",23/24,,BABY,POOH,POOH,V2
Z2PH03Z26,Z2PH03,Fashion,"BABY POOH 3, ORANGE BEIGE","BABY POOH 3, 25/26, ORANGE BEIGE",25/26,,BABY,POOH,POOH,V2
